dataname,d,baseline,shd,precision,recall,F1,spuriousness,time,shd_ci95,precision_ci95,recall_ci95,F1_ci95,spuriousness_ci95,time_ci95
notears,200,DAS,244.6,0.3103217668306121,0.18668704634282524,0.23300145216388649,68.3940590526144,2.645782625277837,2.9537603904928447,0.013539862370614539,0.012035184994113246,0.012918039273973796,1.519726869349899,0.09491091579288871
notears,200,FCI,211.0,0.3790322580645161,0.2596685082872928,0.3081967213114754,46.774193548387096,0.41883116046587626,0.0,0.0,0.0,0.0,0.0,0.004610588039738327
notears,200,GIES,88.0,0.7053941908713693,0.909090909090909,0.7943925233644861,24.066390041493776,0.2634169868628184,0.0,0.0,0.0,0.0,0.0,0.017817211491640606
notears,200,MLPNotears,47.0,0.8826530612244898,0.8781725888324873,0.8804071246819337,10.204081632653061,106.06000113884608,0.0,0.0,0.0,0.0,0.0,0.0
notears,200,Notears,99.0,1.0,0.505,0.6710963455149502,0.0,117.71771084864935,0.0,0.0,0.0,0.0,0.0,0.0
notears,200,SCORE,19.5,0.9584912780182026,0.9431448911222781,0.9507245800149207,3.810273439296413,40.50262704094251,2.1913466179497942,0.009669547345515176,0.003263862882678173,0.005302412197127112,1.009047144061765,6.662678321262214
notears,300,DAS,293.5,0.44526889679520876,0.37910265156599904,0.40947404563978995,41.6778062601541,4.710526080926259,5.43681687918379,0.01242682821010302,0.011872580486696637,0.011809052944006158,1.281852915479274,0.16195292968720393
notears,300,FCI,331.0,0.3563636363636364,0.3888888888888889,0.3719165085388994,46.909090909090914,1.1646689359347024,0.0,0.0,0.0,0.0,0.0,0.04445180100317512
notears,300,GIES,212.0,0.5663716814159292,0.9411764705882353,0.7071823204419889,37.16814159292036,0.40430688182512925,0.0,0.0,0.0,0.0,0.0,0.03507902001408148
notears,300,MLPNotears,75.0,0.8729361525234776,0.8738881408372934,0.8734014815271047,11.356499064678873,121.6880686269866,5.185672569686597,0.010578682277710562,0.007504447683696783,0.008182335217341782,1.258582318814018,18.394138341569526
notears,300,Notears,161.0,1.0,0.4633333333333333,0.633257403189066,0.0,49.55331895218956,0.0,0.0,0.0,0.0,0.0,24.350190409011
notears,300,SCORE,217.0,0.5012658227848101,0.908256880733945,0.6460032626427405,29.11392405063291,80.35225787957509,0.0,0.0,0.0,0.0,0.0,0.0
notears,400,DAS,383.1,0.39797037359710224,0.422611688539861,0.4098423124517779,34.708586964498146,7.257991703351339,6.529739011289471,0.013102536628825878,0.010729340423835743,0.011460759434772557,1.0917934150520023,0.14178002452976735
notears,400,FCI,467.0,0.3569937369519833,0.5181818181818182,0.4227441285537701,49.68684759916493,2.5553673346837362,0.0,0.0,0.0,0.0,0.0,0.10692687354798705
notears,400,GIES,315.0,0.5386949924127465,0.9699453551912567,0.6926829268292684,40.971168437025796,0.778678480386734,0.0,0.0,0.0,0.0,0.0,0.0463126402906712
notears,400,MLPNotears,135.06666666666666,0.813711778160505,0.8415679231289109,0.8272525141662652,14.734435396669875,189.02800494167542,44.17883422836979,0.06173884893579851,0.05640635359869576,0.059246949919070604,4.489567994133236,40.852866958331916
notears,400,Notears,210.875,0.9857372485920862,0.4793687343358396,0.6450013935672692,1.300009293789874,61.02095540165901,5.908369064301917,0.011285904659617695,0.009969858091658344,0.011114061381545491,1.1502132768565423,24.29650763079711
notears,400,SCORE,463.0,0.3233333333333333,0.7729083665338645,0.45593419506462984,42.833333333333336,135.28122880061466,0.0,0.0,0.0,0.0,0.0,0.0
notears,500,DAS,506.0,0.31074050578122936,0.5064803905886935,0.385031214477102,32.18881791032336,11.022993782758713,12.755904602270354,0.014891525492843298,0.01311856742989186,0.015080002909895161,1.0364464556928739,0.8500332936547453
notears,500,FCI,682.0,0.28378378378378377,0.47969543147208127,0.3566037735849057,55.70570570570571,4.149989328384399,0.0,0.0,0.0,0.0,0.0,0.07630174894791796
notears,500,GIES,460.0,0.49435665914221216,0.9733333333333334,0.655688622754491,44.92099322799097,1.2675655190149944,0.0,0.0,0.0,0.0,0.0,0.10204322200867691
notears,500,MLPNotears,199.15384615384616,0.7881939657180725,0.8102042000043888,0.7978537567372718,17.734424120889834,426.7511689076057,24.240657355639733,0.035342311044174665,0.00698313663817409,0.021081005199518308,2.7888121419391685,89.2292507375887
notears,500,Notears,312.625,0.8704681993508139,0.4414078156312625,0.5856739797317815,11.754757988836419,42.101235426962376,38.194751275535225,0.08177565152833126,0.03370509401585791,0.04813993073609175,7.300854972342856,16.772154451232584
notears,500,SCORE,568.0,0.3149931224209078,0.7658862876254181,0.4463937621832359,40.852819807427785,198.40177015463513,0.0,0.0,0.0,0.0,0.0,0.0
